bike_id,event_year,preventive_event_count
42209,2022,2
42209,2023,1
42210,2022,2
42211,2022,2
42211,2023,1
42212,2022,2
42212,2023,0
42216,2022,2
42216,2023,1
42218,2022,1
42219,2022,2
42219,2023,1
42220,2022,2
42220,2023,0
42221,2022,2
42223,2022,2
42224,2022,2
42224,2023,1
42225,2022,2
42227,2022,0
42227,2023,0
42229,2022,2
42229,2023,0
42230,2022,2
42231,2022,2
42232,2022,2
42232,2023,1
42233,2022,1
42234,2022,2
42236,2022,2
42236,2023,0
42237,2022,2
42237,2023,1
42238,2022,2
42241,2022,2
42242,2022,2
42242,2023,0
42243,2022,2
42245,2022,2
42246,2022,1
42248,2022,2
42252,2022,2
42253,2022,2
42253,2023,0
42257,2022,2
42258,2022,2
42258,2023,1
42259,2022,2
42259,2023,1
42260,2022,0
42264,2022,2
42266,2022,2
42266,2023,1
42272,2022,2
42273,2022,1
42278,2022,1
42280,2022,0
42281,2022,2
42282,2022,2
42282,2023,0
50002,2022,2
50002,2023,0
50004,2022,2
50005,2022,2
50005,2023,1
50007,2022,2
50007,2023,0
50009,2022,2
50009,2023,0
50010,2022,0
50011,2022,2
50011,2023,0
50015,2022,1
50015,2023,1
50016,2022,1
50016,2023,1
50017,2022,0
50017,2023,1
50018,2022,2
50018,2023,0
50020,2022,1
50025,2022,2
50025,2023,1
50027,2022,0
50027,2023,0
50028,2022,2
50030,2022,0
50034,2022,2
50034,2023,0
50038,2022,2
50040,2022,2
50040,2023,1
50042,2022,2
50044,2022,2
50044,2023,0
50048,2022,2
50050,2022,2
50050,2023,1
50056,2022,1
50057,2022,2
50057,2023,0
50058,2022,0
50061,2022,2
50062,2022,2
50062,2023,0
50063,2022,2
50064,2022,0
50064,2023,1
50065,2022,2
50065,2023,0
50068,2022,1
50068,2023,0
50071,2022,2
50071,2023,0
50072,2022,0
50072,2023,1
50073,2022,2
50073,2023,1
50077,2022,2
50077,2023,2
50078,2022,2
50078,2023,1
50079,2022,2
50079,2023,0
50080,2022,1
50080,2023,1
50082,2022,2
50082,2023,1
50083,2022,2
50083,2023,1
50086,2022,1
50087,2022,2
50090,2022,2
50090,2023,1
50091,2022,2
50091,2023,0
50092,2022,2
50092,2023,0
50093,2022,2
50093,2023,2
50094,2022,2
50095,2022,1
50096,2022,2
50096,2023,1
50097,2022,2
50097,2023,0
50100,2022,2
50100,2023,1
50101,2022,2
50103,2022,0
50103,2023,0
50108,2022,2
50109,2022,2
50110,2022,2
50110,2023,1
50112,2022,2
50112,2023,2
50113,2023,1
50114,2022,2
50115,2022,2
50117,2022,2
50119,2022,2
50120,2022,2
50120,2023,1
50121,2022,0
50125,2022,2
50125,2023,1
50126,2022,2
50126,2023,0
50129,2022,2
50132,2022,2
50133,2022,1
50133,2023,1
50134,2022,2
50134,2023,2
50137,2022,2
50137,2023,0
50138,2022,2
50138,2023,2
50140,2022,2
50140,2023,0
50141,2022,2
50141,2023,1
50144,2022,0
50144,2023,0
50148,2022,2
50150,2022,2
50151,2022,0
50152,2022,2
50152,2023,1
50153,2022,1
50155,2022,2
50156,2022,2
50158,2022,1
50160,2022,1
50163,2022,1
50164,2022,2
50164,2023,0
50165,2022,2
50172,2022,2
50172,2023,1
50173,2022,2
50173,2023,0
50175,2022,2
50175,2023,1
50177,2022,0
50177,2023,1
50178,2022,2
50178,2023,1
50179,2022,0
50181,2022,2
50183,2022,1
50184,2022,1
50185,2022,2
50189,2022,2
50189,2023,1
50190,2022,2
50190,2023,1
50191,2022,2
50195,2022,2
50195,2023,1
50196,2022,2
50196,2023,2
50197,2022,2
50198,2022,1
50198,2023,0
50201,2022,2
50201,2023,1
50203,2022,2
50203,2023,2
50204,2022,2
50205,2022,1
50206,2022,2
50206,2023,1
50207,2022,2
50207,2023,1
50209,2022,2
50209,2023,0
50210,2022,2
50210,2023,0
50212,2022,2
50212,2023,0
50213,2022,2
50214,2022,1
50215,2022,2
50215,2023,1
50217,2022,2
50217,2023,0
50221,2022,2
50223,2022,2
50223,2023,0
50225,2022,1
50226,2022,1
50226,2023,0
50229,2022,2
50229,2023,0
50230,2022,2
50230,2023,0
50231,2022,2
50231,2023,0
50232,2022,1
50232,2023,0
50233,2022,2
50233,2023,0
50235,2022,2
50235,2023,0
50236,2022,1
50238,2022,2
50239,2022,1
50240,2022,2
50240,2023,0
50242,2022,2
50243,2022,2
50243,2023,1
50245,2022,2
50246,2022,2
50249,2022,2
50249,2023,0
50252,2022,1
50253,2022,2
50254,2022,2
50255,2022,2
50255,2023,0
50257,2022,2
50257,2023,1
50261,2022,2
50261,2023,1
50262,2022,2
50263,2022,2
50263,2023,2
50264,2022,0
50265,2022,2
50265,2023,1
50266,2022,2
50269,2022,2
50269,2023,1
50272,2022,2
50272,2023,0
50277,2022,2
50277,2023,1
50279,2022,2
50285,2022,1
50285,2023,0
50287,2022,2
50287,2023,2
50288,2022,2
50288,2023,0
50289,2022,2
50291,2022,2
50291,2023,0
50292,2022,2
50292,2023,1
50293,2022,1
50295,2022,2
50295,2023,1
50298,2022,1
50299,2022,1
50302,2022,2
50302,2023,0
50303,2022,2
50303,2023,0
50306,2022,0
50306,2023,0
50311,2022,2
50312,2022,1
50313,2022,2
50313,2023,0
50315,2022,2
50315,2023,0
50316,2022,2
50317,2022,2
50317,2023,1
50318,2022,1
50318,2023,1
50319,2022,2
50319,2023,0
50320,2022,1
50320,2023,2
50322,2022,2
50324,2022,0
50324,2023,1
50326,2022,2
50328,2022,2
50328,2023,0
50329,2022,2
50330,2022,2
50330,2023,0
50332,2022,2
50333,2022,2
50338,2022,2
50338,2023,0
50339,2022,2
50340,2022,1
50340,2023,1
50342,2022,2
50345,2022,2
50347,2022,1
50348,2022,2
50348,2023,0
50349,2022,2
50349,2023,1
50350,2022,2
50351,2022,2
50351,2023,1
50352,2022,1
50352,2023,0
50355,2022,2
50355,2023,0
50356,2022,1
50356,2023,0
50357,2022,2
50358,2022,1
50358,2023,1
50360,2022,2
50364,2022,2
50364,2023,1
50365,2022,2
50365,2023,1
50367,2022,1
50369,2022,2
50369,2023,2
50370,2022,0
50370,2023,0
50371,2022,2
50371,2023,1
50372,2022,2
50376,2022,2
50378,2022,2
50378,2023,0
50380,2022,2
50380,2023,1
50381,2022,2
50389,2022,2
50390,2022,2
50390,2023,0
50391,2022,1
50391,2023,0
50394,2022,1
50395,2022,2
50395,2023,0
50396,2022,2
50398,2022,2
50401,2022,2
50401,2023,0
50402,2022,2
50403,2022,0
50407,2022,1
50407,2023,0
50408,2022,0
50408,2023,1
50409,2022,2
50409,2023,1
50411,2022,2
50411,2023,0
50418,2022,2
50419,2022,2
50420,2022,0
50420,2023,1
50421,2022,2
50421,2023,1
50422,2022,2
50422,2023,0
50423,2022,1
50423,2023,0
50424,2022,2
50424,2023,1
50427,2022,2
50428,2022,2
50429,2022,2
50429,2023,1
50430,2022,0
50430,2023,0
50431,2022,2
50433,2022,1
50433,2023,0
50436,2022,2
50436,2023,0
50437,2022,2
50438,2022,2
50438,2023,0
50439,2022,2
50443,2022,2
50445,2022,1
50445,2023,0
50447,2022,0
50448,2022,2
50449,2022,2
50449,2023,1
50450,2022,2
50451,2022,2
50452,2022,0
50454,2022,2
50459,2022,1
50459,2023,0
50462,2022,0
50466,2022,1
50468,2022,1
50471,2022,2
50471,2023,0
50474,2022,2
50475,2022,2
50475,2023,1
50478,2022,2
50479,2022,1
50480,2022,2
50481,2022,2
50481,2023,1
50483,2022,0
50485,2022,2
50485,2023,0
50486,2022,1
50486,2023,2
50488,2022,2
50491,2022,0
50491,2023,1
50495,2022,2
50497,2022,2
50500,2022,2
50501,2022,2
50501,2023,0
50502,2022,2
50502,2023,0
50503,2022,2
50503,2023,0
50505,2022,1
50506,2022,0
50506,2023,1
50508,2022,0
50508,2023,1
50509,2022,0
50511,2022,1
50511,2023,0
50512,2022,0
50514,2022,2
50516,2022,2
50516,2023,0
50517,2022,0
50519,2022,2
50519,2023,2
50521,2022,2
50521,2023,0
50522,2022,2
50522,2023,0
50524,2022,2
50524,2023,0
50525,2022,1
50526,2022,2
50526,2023,0
50527,2022,0
50527,2023,0
50528,2022,2
50528,2023,2
50529,2022,1
50532,2022,1
50532,2023,1
50538,2022,2
50539,2022,2
50539,2023,1
50542,2022,2
50542,2023,2
50543,2022,2
50544,2022,0
50544,2023,0
50545,2022,2
50545,2023,1
50546,2022,1
50547,2022,2
50549,2022,0
50552,2022,2
50552,2023,1
50555,2022,2
50559,2022,2
50560,2022,1
50561,2022,1
50562,2022,1
50562,2023,0
50563,2022,2
50563,2023,1
50566,2022,1
50568,2022,2
50568,2023,0
50569,2022,0
50569,2023,0
50570,2022,2
50571,2022,1
50571,2023,1
50573,2022,2
50573,2023,0
50574,2022,2
50575,2022,2
50576,2022,2
50577,2022,1
50580,2022,0
50580,2023,2
50581,2022,2
50582,2022,0
50582,2023,0
50583,2022,1
50583,2023,0
50584,2022,1
50585,2022,0
50585,2023,1
50586,2022,2
50587,2022,1
50589,2022,2
50589,2023,0
50590,2022,2
50590,2023,2
50591,2022,1
50592,2022,1
50592,2023,1
50593,2022,2
50593,2023,0
50594,2022,1
50594,2023,0
50595,2022,1
50599,2022,1
50602,2022,0
50604,2022,0
50610,2022,0
50610,2023,1
50611,2022,2
50612,2022,0
50612,2023,1
50615,2022,2
50615,2023,0
50617,2022,1
50617,2023,0
50625,2022,1
50627,2022,2
50631,2022,2
50631,2023,0
50632,2022,2
50632,2023,0
50634,2022,2
50634,2023,0
50636,2022,2
50636,2023,1
50637,2022,1
50637,2023,1
50639,2022,2
50639,2023,1
50643,2022,2
50643,2023,0
50644,2022,0
50644,2023,1
50647,2022,2
50648,2022,2
50648,2023,2
50649,2022,2
50649,2023,2
50652,2022,2
50652,2023,1
50655,2022,2
50656,2022,1
50656,2023,0
50657,2022,2
50660,2022,1
50660,2023,0
50661,2022,1
50662,2022,2
50662,2023,0
50663,2022,2
50663,2023,2
50665,2022,2
50665,2023,0
50667,2022,2
50667,2023,2
50672,2022,2
50673,2022,0
50673,2023,1
50674,2022,2
50674,2023,2
50676,2022,1
50676,2023,0
50678,2022,0
50680,2022,2
50681,2022,1
50682,2022,0
50682,2023,1
50683,2022,2
50683,2023,0
50684,2022,2
50684,2023,0
50690,2022,2
50690,2023,0
50691,2022,0
50691,2023,2
50694,2022,2
50696,2022,0
50696,2023,0
50697,2022,2
50697,2023,0
50698,2022,0
50698,2023,1
50699,2022,2
50699,2023,1
50700,2022,1
50700,2023,1
50703,2022,2
50704,2022,2
50704,2023,1
50705,2022,2
50707,2022,2
50707,2023,1
50709,2022,2
50710,2022,2
50710,2023,2
50711,2022,2
50712,2022,1
50712,2023,0
50716,2022,2
50716,2023,1
50718,2022,2
50719,2022,2
50719,2023,1
50720,2022,0
50720,2023,2
50721,2022,2
50721,2023,1
50723,2022,2
50724,2022,2
50724,2023,2
50727,2022,2
50728,2022,2
50728,2023,1
50730,2022,1
50731,2022,0
50731,2023,1
50732,2022,2
50732,2023,0
50733,2022,1
50735,2022,2
50736,2022,2
50736,2023,1
50737,2022,2
50737,2023,1
50739,2022,2
50739,2023,0
50741,2022,2
50741,2023,1
50743,2022,0
50744,2022,1
50748,2022,2
50749,2022,2
50749,2023,0
50750,2022,2
50750,2023,0
50751,2022,2
50751,2023,1
50752,2022,2
50752,2023,1
50753,2022,1
50753,2023,0
50754,2022,2
50755,2022,2
50755,2023,1
50759,2022,0
50761,2022,2
50761,2023,1
50762,2022,2
50763,2022,2
50763,2023,1
50764,2022,2
50764,2023,0
50765,2022,2
50765,2023,1
50766,2022,2
50767,2022,2
50767,2023,0
50768,2022,2
50769,2022,2
50769,2023,1
50770,2022,2
50770,2023,0
50772,2022,2
50775,2022,2
50775,2023,1
50776,2022,2
50776,2023,1
50777,2022,2
50777,2023,1
50779,2022,2
50779,2023,0
50780,2022,2
50781,2022,2
50781,2023,0
50782,2022,2
50784,2022,2
50784,2023,0
50786,2022,2
50786,2023,0
50788,2022,2
50789,2022,1
50790,2022,2
50791,2022,1
50791,2023,0
50792,2022,2
50795,2022,0
50797,2022,2
50797,2023,0
50798,2022,1
50799,2022,1
50800,2022,0
50800,2023,1
50801,2022,1
50802,2022,2
50802,2023,1
50803,2022,1
50803,2023,0
50804,2022,2
50805,2022,2
50805,2023,2
50806,2022,2
50806,2023,1
50808,2022,2
50810,2022,2
50811,2022,2
50811,2023,0
50814,2022,0
50815,2022,2
50815,2023,1
50816,2022,2
50817,2022,2
50817,2023,0
50818,2022,2
50818,2023,2
50820,2022,2
50821,2022,2
50821,2023,1
50823,2022,2
50824,2022,1
50826,2022,2
50826,2023,0
50828,2022,2
50828,2023,1
50830,2022,2
50830,2023,1
50834,2022,2
50836,2022,2
50836,2023,1
50837,2022,0
50837,2023,0
50838,2022,2
50838,2023,1
50841,2022,2
50843,2022,2
50846,2022,1
50846,2023,2
50847,2022,2
50847,2023,0
50848,2022,2
50850,2022,1
50851,2022,2
50853,2022,2
50853,2023,0
50858,2022,2
50859,2022,2
50859,2023,2
50860,2022,2
50861,2022,2
50861,2023,0
50863,2022,1
50864,2022,1
50865,2022,2
50867,2022,2
50867,2023,1
50868,2022,2
50868,2023,0
50869,2022,2
50870,2022,2
50870,2023,0
50871,2022,2
50871,2023,2
50872,2022,1
50873,2022,0
50876,2022,1
50877,2022,2
50878,2022,2
50879,2022,1
50881,2022,2
50881,2023,0
50884,2022,2
50887,2022,2
50887,2023,1
50888,2022,2
50889,2022,1
50893,2022,2
50893,2023,2
50895,2022,1
50896,2022,1
50896,2023,0
50897,2022,2
50897,2023,1
50898,2022,2
50899,2022,1
50900,2022,2
50900,2023,0
50903,2022,2
50903,2023,0
50904,2022,2
50904,2023,0
50910,2022,2
50910,2023,1
50911,2022,2
50911,2023,0
50914,2022,2
50916,2022,0
50920,2022,2
50920,2023,0
50921,2022,2
50921,2023,0
50924,2022,2
50924,2023,0
50925,2022,2
50926,2022,0
50928,2022,0
50930,2022,2
50930,2023,2
50931,2022,2
50931,2023,0
50932,2022,2
50932,2023,2
50933,2022,1
50933,2023,1
50934,2022,2
50936,2022,1
50936,2023,0
50938,2022,0
50938,2023,2
50943,2022,2
50943,2023,2
50944,2022,2
50944,2023,1
50947,2022,2
50947,2023,1
50948,2022,2
50949,2022,2
50951,2022,2
50952,2022,1
50954,2022,2
50954,2023,1
50955,2022,2
50955,2023,0
50956,2022,1
50956,2023,2
50957,2022,2
50957,2023,0
50958,2022,0
50958,2023,0
50960,2022,2
50960,2023,2
50961,2022,2
50961,2023,2
50965,2022,2
50965,2023,1
50966,2022,1
50966,2023,1
50967,2022,2
50967,2023,1
50968,2022,2
50968,2023,1
50970,2022,2
50970,2023,2
50971,2022,1
50971,2023,1
50972,2022,2
50975,2022,2
50975,2023,2
50979,2022,2
50979,2023,2
50980,2022,0
50983,2022,0
50985,2022,2
50986,2022,2
50987,2022,2
50987,2023,1
50990,2022,2
50992,2022,1
50992,2023,1
50994,2022,0
50995,2022,2
50995,2023,1
50996,2022,2
50996,2023,0
51001,2022,2
51001,2023,1
51002,2022,2
51003,2022,1
51004,2022,2
51004,2023,1
51007,2022,2
51007,2023,0
51008,2022,2
51008,2023,0
51009,2022,2
51010,2022,2
51011,2022,2
51011,2023,1
51012,2022,0
51012,2023,1
51013,2022,2
51013,2023,2
51017,2022,1
51017,2023,0
51018,2022,1
51018,2023,0
51020,2022,2
51022,2022,2
51023,2022,2
51023,2023,0
51024,2022,2
51032,2022,2
51032,2023,1
51036,2022,1
51038,2022,2
51040,2022,0
51041,2022,2
51042,2022,2
51043,2022,2
51044,2022,1
51045,2022,0
51049,2022,2
51049,2023,0
51054,2022,0
51054,2023,0
51056,2022,2
51057,2022,2
51058,2022,0
51061,2022,2
51061,2023,1
51063,2022,0
51064,2022,1
51064,2023,1
51066,2022,2
51069,2022,2
51072,2022,0
51072,2023,0
51073,2022,1
51074,2022,2
51076,2022,2
51076,2023,1
51078,2022,2
51078,2023,0
51079,2022,2
51080,2022,0
51080,2023,0
51081,2022,2
51081,2023,1
51087,2022,2
51087,2023,2
51089,2022,2
51089,2023,0
51090,2022,2
51099,2022,2
51099,2023,0
51101,2022,2
51101,2023,1
51103,2022,2
51103,2023,0
51106,2022,1
51106,2023,1
51108,2022,0
51110,2022,1
51111,2022,0
51114,2022,2
51114,2023,2
51116,2022,2
51116,2023,1
51117,2022,1
51118,2022,2
51118,2023,0
51120,2022,2
51121,2022,2
51121,2023,1
51122,2022,2
51123,2022,2
51123,2023,1
51124,2022,2
51124,2023,0
51126,2022,2
51128,2022,2
51128,2023,1
51129,2022,2
51129,2023,0
51130,2022,2
51131,2022,2
51133,2022,2
51133,2023,1
51134,2022,2
51134,2023,0
51135,2022,2
51135,2023,0
51137,2022,2
51138,2022,2
51139,2022,2
51139,2023,1
51141,2022,1
51142,2022,2
51142,2023,0
51143,2022,2
51143,2023,2
51144,2022,2
51144,2023,1
51145,2022,0
51146,2022,2
51146,2023,1
51148,2022,2
51149,2022,2
51150,2022,2
51150,2023,1
51153,2022,2
51153,2023,0
51154,2022,1
51154,2023,0
51155,2022,2
51156,2022,0
51156,2023,1
51158,2022,0
51158,2023,1
51161,2022,2
51162,2022,2
51163,2022,2
51165,2022,1
51165,2023,0
51167,2022,2
51167,2023,1
51169,2022,1
51169,2023,2
51171,2022,2
51171,2023,2
51173,2022,2
51174,2022,2
51175,2022,2
51175,2023,1
51177,2022,2
51177,2023,1
51178,2022,2
51178,2023,0
51180,2022,2
51180,2023,1
51182,2022,2
51183,2022,0
51184,2022,2
51184,2023,2
51189,2022,1
51189,2023,1
51190,2022,1
51191,2022,2
51192,2022,2
51192,2023,1
51193,2022,2
51194,2022,2
51196,2022,1
51196,2023,0
51198,2022,2
51198,2023,0
51199,2022,1
51199,2023,0
51201,2022,2
51202,2022,2
51202,2023,0
51203,2022,2
51203,2023,0
51206,2022,2
51207,2022,2
51208,2022,2
51208,2023,1
51209,2022,2
51210,2022,2
51210,2023,1
51211,2022,0
51213,2022,2
51213,2023,2
51215,2022,2
51215,2023,0
51216,2022,1
51216,2023,1
51217,2022,1
51218,2022,0
51219,2022,1
51219,2023,1
51220,2022,2
51223,2022,2
51224,2022,2
51227,2022,1
51227,2023,0
51230,2022,2
51233,2022,1
51234,2022,1
51235,2022,1
51237,2022,2
51237,2023,2
51238,2022,0
51238,2023,0
51239,2022,2
51239,2023,0
51240,2022,2
51241,2022,2
51241,2023,1
51242,2022,2
51242,2023,1
51244,2022,2
51244,2023,2
51246,2022,2
51248,2022,2
51248,2023,2
51254,2022,2
51255,2022,2
51255,2023,1
51256,2022,0
51257,2022,0
51257,2023,0
51258,2022,2
51259,2022,0
51261,2022,1
51261,2023,2
51262,2022,2
51263,2022,1
51263,2023,0
51264,2022,1
51264,2023,0
51266,2022,1
51266,2023,1
51267,2022,0
51267,2023,2
51268,2022,2
51269,2022,1
51272,2022,2
51273,2022,1
51273,2023,0
51276,2022,2
51277,2022,0
51279,2022,1
51279,2023,0
51281,2022,2
51281,2023,0
51282,2022,2
51282,2023,1
51283,2022,2
51284,2022,2
51284,2023,0
51285,2022,0
51286,2022,2
51286,2023,1
51287,2022,2
51288,2022,2
51288,2023,0
51289,2022,2
51289,2023,1
51290,2022,2
51290,2023,1
51293,2022,2
51295,2022,2
51295,2023,0
51299,2022,2
51299,2023,0
51300,2022,2
51300,2023,1
51301,2022,2
51301,2023,1
51302,2022,2
51304,2022,1
51304,2023,1
51305,2022,2
51305,2023,0
51306,2022,0
51308,2022,2
51308,2023,1
51311,2022,2
51311,2023,0
51312,2022,1
51312,2023,1
51313,2022,2
51315,2022,2
51315,2023,1
51317,2022,2
51317,2023,1
51318,2022,2
51319,2022,2
51320,2022,1
51320,2023,0
51321,2022,1
51322,2022,0
51323,2022,2
51323,2023,1
51324,2022,2
51324,2023,1
51327,2022,1
51328,2022,2
51329,2022,2
51329,2023,1
51330,2022,2
51332,2022,0
51332,2023,0
51333,2022,2
51333,2023,1
51334,2022,2
51335,2022,2
51335,2023,1
51336,2022,1
51338,2022,1
51340,2022,2
51340,2023,0
51341,2022,2
51346,2022,2
51347,2022,2
51347,2023,0
51348,2022,2
51350,2022,2
51351,2022,2
51352,2022,2
51352,2023,1
51354,2022,2
51355,2022,1
51355,2023,1
51356,2022,2
51356,2023,0
51358,2022,1
51358,2023,0
51360,2022,2
51360,2023,0
51361,2022,2
51362,2022,2
51362,2023,1
51363,2022,2
51363,2023,1
51365,2022,2
51365,2023,1
51366,2022,2
51366,2023,1
51368,2022,2
51369,2022,1
51369,2023,0
51370,2022,2
51370,2023,1
51371,2022,1
51372,2022,1
51372,2023,1
51373,2022,2
51373,2023,0
51374,2022,0
51374,2023,1
51375,2022,2
51376,2022,0
51376,2023,1
51378,2022,2
51378,2023,0
51379,2022,2
51379,2023,1
51380,2022,2
51380,2023,2
51382,2022,2
51382,2023,0
51383,2022,1
51385,2022,2
51385,2023,1
51387,2022,1
51388,2022,1
51389,2022,2
51391,2022,2
51391,2023,1
51392,2022,2
51392,2023,0
51394,2022,2
51395,2022,2
51395,2023,0
51396,2022,2
51397,2022,2
51399,2022,2
51399,2023,1
51400,2022,2
51400,2023,0
51401,2022,2
51401,2023,0
51405,2022,1
51405,2023,0
51409,2022,2
51409,2023,2
51411,2022,2
51411,2023,1
51413,2022,2
51413,2023,0
51414,2022,1
51414,2023,0
51415,2022,2
51418,2022,2
51420,2022,2
51420,2023,0
51424,2022,1
51427,2022,2
51428,2022,2
51428,2023,1
51431,2022,2
51431,2023,1
51432,2022,2
51432,2023,1
51433,2022,2
51435,2022,2
51436,2022,2
51437,2022,2
51438,2022,2
51438,2023,0
51439,2022,2
51440,2022,2
51440,2023,1
51441,2022,1
51443,2022,2
51443,2023,1
51444,2022,1
51445,2022,2
51446,2022,2
51447,2022,2
51449,2022,2
51449,2023,1
51450,2022,2
51451,2022,2
51452,2022,2
51452,2023,0
51454,2022,2
51454,2023,0
51455,2022,0
51455,2023,0
51456,2022,0
51458,2022,2
51458,2023,0
51459,2022,2
51459,2023,0
51460,2022,2
51460,2023,2
51461,2022,2
51461,2023,0
51462,2022,2
51463,2022,2
51463,2023,0
51464,2022,2
51465,2022,2
51466,2022,2
51466,2023,2
51468,2022,1
51468,2023,1
51469,2022,2
51474,2022,2
51474,2023,1
51476,2022,1
51477,2022,2
51477,2023,0
51479,2022,2
51479,2023,0
51480,2022,1
51480,2023,0
51482,2022,2
51482,2023,2
51484,2022,2
51484,2023,1
51485,2022,2
51486,2022,2
51486,2023,1
51487,2022,2
51487,2023,1
51490,2022,2
51490,2023,1
51491,2022,1
51496,2022,2
51496,2023,1
51498,2022,2
51498,2023,0
51499,2022,2
51501,2022,1
51503,2022,1
51504,2022,2
51504,2023,0
51507,2022,1
51508,2022,2
51511,2022,1
51514,2022,2
51515,2022,1
51516,2022,2
51516,2023,1
51517,2022,2
51520,2022,2
51522,2022,2
51522,2023,0
51523,2022,1
51523,2023,1
51524,2022,1
51525,2022,2
51525,2023,1
51527,2022,2
51527,2023,1
51530,2022,2
51532,2022,0
51532,2023,0
51533,2022,2
51533,2023,1
51534,2022,2
51536,2022,2
51536,2023,1
51538,2022,1
51539,2022,2
51539,2023,1
51541,2022,1
51541,2023,0
51543,2022,2
51544,2022,2
51545,2022,0
51546,2022,2
51547,2022,2
51547,2023,0
51551,2022,2
51552,2022,2
51552,2023,1
51553,2022,0
51553,2023,1
51554,2022,2
51555,2022,0
51555,2023,0
51556,2022,2
51556,2023,1
51557,2022,2
51557,2023,1
51558,2022,2
51558,2023,0
51559,2022,2
51560,2022,2
51565,2022,2
51565,2023,1
51566,2022,2
51572,2022,2
51572,2023,0
51575,2022,2
51575,2023,0
51576,2022,2
51577,2022,1
51581,2022,2
51581,2023,1
51582,2022,2
51582,2023,1
51583,2022,2
51585,2022,2
51585,2023,0
51589,2022,2
51590,2022,0
51590,2023,1
51592,2022,2
51595,2022,2
51596,2022,1
51596,2023,0
51598,2022,1
51598,2023,0
51599,2022,1
51599,2023,0
51600,2022,1
51601,2022,2
51601,2023,1
51602,2022,2
51602,2023,1
51603,2022,2
51603,2023,1
51604,2022,2
51604,2023,1
51605,2022,1
51605,2023,1
51606,2023,1
51607,2022,2
51607,2023,0
51609,2022,1
51610,2022,1
51610,2023,0
51611,2022,2
51611,2023,0
51612,2022,0
51613,2022,2
51614,2022,2
51614,2023,1
51615,2022,0
51616,2022,2
51616,2023,1
51617,2023,0
51618,2022,2
51618,2023,0
51620,2022,2
51623,2022,1
51624,2022,0
51624,2023,2
51627,2022,2
51628,2022,1
51628,2023,0
51629,2022,0
51629,2023,1
51632,2022,2
51632,2023,2
51634,2022,2
51634,2023,1
51635,2022,1
51636,2022,2
51637,2022,1
51637,2023,1
51640,2022,2
51640,2023,1
51641,2022,2
51646,2022,2
51646,2023,0
51647,2022,1
51649,2022,0
51650,2022,2
51651,2022,2
51651,2023,0
51652,2022,0
51654,2022,2
51655,2022,2
51655,2023,0
51657,2022,2
51657,2023,0
51658,2022,1
51662,2022,1
51662,2023,0
51665,2022,2
51666,2022,1
51666,2023,0
51668,2022,2
51668,2023,1
51670,2022,2
51672,2022,2
51672,2023,1
51673,2022,2
51674,2022,2
51674,2023,1
51675,2022,2
51675,2023,1
51677,2022,0
51678,2022,2
51678,2023,1
51679,2022,2
51679,2023,1
51680,2022,2
51680,2023,0
51682,2022,2
51683,2022,2
51684,2022,2
51685,2022,2
51686,2022,1
51687,2022,2
51688,2022,1
51688,2023,0
51689,2022,2
51689,2023,1
51690,2022,0
51690,2023,1
51692,2022,0
51692,2023,1
51694,2022,1
51694,2023,0
51695,2022,2
51695,2023,0
51696,2022,2
51696,2023,1
51699,2022,2
51699,2023,1
51701,2022,2
51701,2023,1
51702,2022,2
51703,2022,2
51704,2022,2
51704,2023,1
51705,2022,2
51705,2023,0
51706,2022,0
51707,2022,2
51707,2023,0
51711,2022,2
51711,2023,0
51712,2022,1
51712,2023,0
51713,2022,2
51713,2023,2
51714,2022,2
51715,2022,2
51716,2022,1
51720,2022,1
51721,2022,2
51721,2023,0
51722,2022,2
51723,2022,2
51724,2022,2
51726,2022,2
51726,2023,1
51728,2022,2
51728,2023,1
51729,2022,2
51729,2023,1
51734,2022,2
51734,2023,2
51735,2022,2
51736,2022,0
51737,2022,2
51737,2023,0
51738,2022,2
51738,2023,1
51739,2022,2
51739,2023,1
51740,2022,0
51740,2023,1
51742,2022,2
51742,2023,0
51745,2022,1
51746,2022,0
51749,2022,0
51751,2022,1
51751,2023,0
51752,2022,2
51752,2023,0
51754,2022,2
51754,2023,2
51757,2022,2
51757,2023,1
51759,2022,1
51761,2022,0
51767,2022,1
51768,2022,2
51768,2023,0
51769,2022,1
51769,2023,0
51770,2022,2
51770,2023,2
51771,2022,2
51771,2023,1
51773,2022,2
51774,2022,2
51774,2023,0
51780,2022,2
51780,2023,2
51782,2022,2
51782,2023,0
51784,2022,0
51785,2022,2
51785,2023,0
51786,2022,2
51786,2023,1
51788,2022,2
51789,2022,2
51789,2023,0
51790,2022,2
51790,2023,0
51792,2022,0
51792,2023,1
51794,2022,2
51795,2022,1
51797,2022,1
51797,2023,0
51798,2022,2
51798,2023,1
51799,2022,2
51799,2023,0
51800,2022,0
51800,2023,0
51802,2022,0
51804,2022,2
51804,2023,0
51805,2022,2
51805,2023,0
51806,2022,0
51807,2022,2
51808,2022,2
51809,2022,2
51810,2022,2
51810,2023,1
51813,2022,0
51813,2023,0
51815,2022,0
51815,2023,0
51816,2022,2
51817,2022,0
51818,2022,1
51818,2023,1
51819,2022,1
51819,2023,0
51820,2022,2
51821,2022,2
51822,2022,0
51822,2023,0
51824,2022,2
51824,2023,0
51826,2022,2
51826,2023,1
51827,2022,2
51827,2023,2
